imagepath,prediction,gtoutput
"livingroom2/0/Action_0125_0_normal.png,livingroom2/0/Action_0138_0_normal.png,livingroom2/0/Action_0150_0_normal.png,livingroom2/0/Action_0163_0_normal.png","(female1, walk, chair) (male1, put, folder, bookshelf), (female1, walk, chair) (male1, put, folder, bookshelf), (female1, walk, chair) (male1, put, folder, bookshelf), (female1, walk, chair) (male1, put, folder, bookshelf)","(female1, stand, computer) (male1, stand, coffeetable),(female1, switchon, computer) (male1, walk, bookshelf),(female1, switchon, computer) (male1, walk, bookshelf),(female1, walk, chair) (male1, stand, bookshelf)"
"livingroom2/0/Action_0138_0_normal.png,livingroom2/0/Action_0150_0_normal.png,livingroom2/0/Action_0163_0_normal.png,livingroom2/0/Action_0175_0_normal.png","(female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable)","(female1, switchon, computer) (male1, walk, bookshelf),(female1, switchon, computer) (male1, walk, bookshelf),(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, stand, bookshelf)"
"livingroom2/0/Action_0150_0_normal.png,livingroom2/0/Action_0163_0_normal.png,livingroom2/0/Action_0175_0_normal.png,livingroom2/0/Action_0188_0_normal.png","(female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable)","(female1, switchon, computer) (male1, walk, bookshelf),(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, stand, bookshelf)"
"livingroom2/0/Action_0163_0_normal.png,livingroom2/0/Action_0175_0_normal.png,livingroom2/0/Action_0188_0_normal.png,livingroom2/0/Action_0200_0_normal.png","(female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable)","(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, stand, bookshelf)"
"livingroom2/0/Action_0175_0_normal.png,livingroom2/0/Action_0188_0_normal.png,livingroom2/0/Action_0200_0_normal.png,livingroom2/0/Action_0213_0_normal.png","(female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable)","(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf)"
"livingroom2/0/Action_0188_0_normal.png,livingroom2/0/Action_0200_0_normal.png,livingroom2/0/Action_0213_0_normal.png,livingroom2/0/Action_0225_0_normal.png","(female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable)","(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf)"
"livingroom2/0/Action_0200_0_normal.png,livingroom2/0/Action_0213_0_normal.png,livingroom2/0/Action_0225_0_normal.png,livingroom2/0/Action_0238_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, walk, chair) (male1, stand, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf)"
"livingroom2/0/Action_0213_0_normal.png,livingroom2/0/Action_0225_0_normal.png,livingroom2/0/Action_0238_0_normal.png,livingroom2/0/Action_0250_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf)"
"livingroom2/0/Action_0225_0_normal.png,livingroom2/0/Action_0238_0_normal.png,livingroom2/0/Action_0250_0_normal.png,livingroom2/0/Action_0255_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf)"
"livingroom2/0/Action_0238_0_normal.png,livingroom2/0/Action_0250_0_normal.png,livingroom2/0/Action_0255_0_normal.png,livingroom2/0/Action_0256_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf)"
"livingroom2/0/Action_0250_0_normal.png,livingroom2/0/Action_0255_0_normal.png,livingroom2/0/Action_0256_0_normal.png,livingroom2/0/Action_0257_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, stand, bookshelf)"
"livingroom2/0/Action_0255_0_normal.png,livingroom2/0/Action_0256_0_normal.png,livingroom2/0/Action_0257_0_normal.png,livingroom2/0/Action_0258_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, stand, bookshelf),(female1, stand, computer) (male1, stand, bookshelf)"
"livingroom2/0/Action_0256_0_normal.png,livingroom2/0/Action_0257_0_normal.png,livingroom2/0/Action_0258_0_normal.png,livingroom2/0/Action_0259_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, walk, chair) (male1, put, folder, bookshelf),(female1, walk, chair) (male1, stand, bookshelf),(female1, stand, computer) (male1, stand, bookshelf),(female1, stand, computer) (male1, stand, bookshelf)"
"livingroom2/0/Action_0257_0_normal.png,livingroom2/0/Action_0258_0_normal.png,livingroom2/0/Action_0259_0_normal.png,livingroom2/0/Action_0260_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, walk, chair) (male1, stand, bookshelf),(female1, stand, computer) (male1, stand, bookshelf),(female1, stand, computer) (male1, stand, bookshelf),(female1, stand, computer) (male1, walk, coffeetable)"
"livingroom2/0/Action_0258_0_normal.png,livingroom2/0/Action_0259_0_normal.png,livingroom2/0/Action_0260_0_normal.png,livingroom2/0/Action_0262_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, stand, computer) (male1, stand, bookshelf),(female1, stand, computer) (male1, stand, bookshelf),(female1, stand, computer) (male1, walk, coffeetable),(female1, stand, computer) (male1, walk, coffeetable)"
"livingroom2/0/Action_0259_0_normal.png,livingroom2/0/Action_0260_0_normal.png,livingroom2/0/Action_0262_0_normal.png,livingroom2/0/Action_0263_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, stand, computer) (male1, stand, bookshelf),(female1, stand, computer) (male1, walk, coffeetable),(female1, stand, computer) (male1, walk, coffeetable),(female1, stand, computer) (male1, stand, coffeetable)"
"livingroom2/0/Action_0260_0_normal.png,livingroom2/0/Action_0262_0_normal.png,livingroom2/0/Action_0263_0_normal.png,livingroom2/0/Action_0264_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, stand, computer) (male1, walk, coffeetable),(female1, stand, computer) (male1, walk, coffeetable),(female1, stand, computer) (male1, stand, coffeetable),(female1, sit , chair) (male1, stand, coffeetable)"
"livingroom2/0/Action_0262_0_normal.png,livingroom2/0/Action_0263_0_normal.png,livingroom2/0/Action_0264_0_normal.png,livingroom2/0/Action_0275_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, stand, computer) (male1, walk, coffeetable),(female1, stand, computer) (male1, stand, coffeetable),(female1, sit , chair) (male1, stand, coffeetable),(female1, sit , chair) (male1, grab, book)"
"livingroom2/0/Action_0263_0_normal.png,livingroom2/0/Action_0264_0_normal.png,livingroom2/0/Action_0275_0_normal.png,livingroom2/0/Action_0288_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, stand, computer) (male1, stand, coffeetable),(female1, sit , chair) (male1, stand, coffeetable),(female1, sit , chair) (male1, grab, book),(female1, sit , chair) (male1, walk, sofa)"
"livingroom2/0/Action_0264_0_normal.png,livingroom2/0/Action_0275_0_normal.png,livingroom2/0/Action_0288_0_normal.png,livingroom2/0/Action_0300_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, sit , chair) (male1, stand, coffeetable),(female1, sit , chair) (male1, grab, book),(female1, sit , chair) (male1, walk, sofa),(female1, sit , chair) (male1, walk, sofa)"
"livingroom2/0/Action_0275_0_normal.png,livingroom2/0/Action_0288_0_normal.png,livingroom2/0/Action_0300_0_normal.png,livingroom2/0/Action_0313_0_normal.png","(female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf), (female1, walk, chair) (male1, stand, bookshelf)","(female1, sit , chair) (male1, grab, book),(female1, sit , chair) (male1, walk, sofa),(female1, sit , chair) (male1, walk, sofa),(female1, sit , chair) (male1, walk, sofa)"
"livingroom2/0/Action_0288_0_normal.png,livingroom2/0/Action_0300_0_normal.png,livingroom2/0/Action_0313_0_normal.png,livingroom2/0/Action_0325_0_normal.png","(female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable)","(female1, sit , chair) (male1, walk, sofa),(female1, sit , chair) (male1, walk, sofa),(female1, sit , chair) (male1, walk, sofa),(female1, sit , chair) (male1, nan, nan)"
"livingroom2/0/Action_0300_0_normal.png,livingroom2/0/Action_0313_0_normal.png,livingroom2/0/Action_0325_0_normal.png,livingroom2/0/Action_0338_0_normal.png","(female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable)","(female1, sit , chair) (male1, walk, sofa),(female1, sit , chair) (male1, walk, sofa),(female1, sit , chair) (male1, nan, nan),(female1, sit , chair) (male1, nan, nan)"
"livingroom2/0/Action_0313_0_normal.png,livingroom2/0/Action_0325_0_normal.png,livingroom2/0/Action_0338_0_normal.png,livingroom2/0/Action_0350_0_normal.png","(female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable), (female1, walk, chair) (male1, stand, coffeetable)","(female1, sit , chair) (male1, walk, sofa),(female1, sit , chair) (male1, nan, nan),(female1, sit , chair) (male1, nan, nan),(female1, sit , chair) (male1, nan, nan)"
